type,coordinates long,coordinates lat,category,name,info,area_total_m2,perimeter_total_m,area_perimeter_ratio_total
Feature,13.497258079845714,52.40578177146936,Grünanlage,Lolopfuhl-Grünanlage,,8167.13,440.82,18.527
Feature,13.479474853858818,52.40424873242799,Grünanlage,Rudower Fließ-Grünanlage,,148274.16,9620.22,15.4128
Feature,13.449749192995496,52.428670553513186,Grünanlage,BBR-Grünanlage,,291856.7,12998.24,22.4536
Feature,13.481419183158085,52.417660511037624,Grünanlage,NME-Grünanlage,,47043.8,6865.11,6.8526
Feature,13.500960524098966,52.41702123360219,Grünanlage,Kattenpfuhl-Grünanlage,,10981.75,783.73,14.0121
Feature,13.521676148301815,52.41396945616535,Grünanlage,Am Schönbergweg,,8852.61,1185.72,7.466
Feature,13.506961002370298,52.407315086727365,Grünanlage,Katzenpfuhl-Grünanlage,,2042.05,342.13,5.9687
Feature,13.503334361918542,52.40446960529146,Grünanlage,Nordpark-Grünanlage,,31921.76,1031.15,30.9573
Feature,13.510442317595874,52.40814942279174,Grünanlage,Espenpfuhl-Grünanlage,,9364.23,627.94,14.9127
Feature,13.513514264979278,52.40297005045425,Grünanlage,Klarpfuhl-Grünanlage,,19147.65,1132.55,16.9067
Feature,13.499920221123737,52.421590281329095,Grünanlage,Margueritenring-Grünanlage,,19011.02,1843.1,10.3147
Feature,13.487815268006486,52.43766647142369,Grünanlage,E. Keller BR.-Hafen Rudow West,,22666.11,3190.26,7.1048
Feature,13.469692287102161,52.446551730669874,Grünanlage,Uferpromenade Martin-Mährlein-Weg,,20216.11,3760.71,5.3756
Feature,13.509200732535595,52.407080149375794,Grünanlage,Röthepfuhl-Grünanlage,,17604.99,751.31,23.4325
Feature,13.462605399523444,52.439194376260374,Grünanlage,Laubsängerweg,,5940.63,407.39,14.5821
Feature,13.473195512931229,52.43891284373383,Grünanlage,Rohrdommelweg-Grünanlage,,6144.39,514.73,11.937
Feature,13.4636384094228,52.446568144742336,Grünanlage,Britzer Wiesen-Grünanlage,,6053.43,492.53,12.2904
Feature,13.49592922124379,52.41840167564896,Grünanlage,Schmiedeteich-Grünanlage,,3930.95,432.12,9.0969
Feature,13.519515766585446,52.418512241606116,Grünanlage,Rudower Höhe-Grünanlage,,94010.3,2182.03,43.0839
Feature,13.42547109964319,52.43833459784833,Grünanlage,Papenpfuhl-Grünanlage,,1251.49,227.97,5.4897
Feature,13.42530220259943,52.42553444451405,Grünanlage,Hochspannungsweg-Grünanlage,,91073.34,7104.53,12.819
Feature,13.454591372323193,52.4424137568111,Grünanlage,Gielower Strasse-Grünanlage,,8953.34,842.41,10.6283
Feature,13.427917198856155,52.441745346116996,Grünanlage,Roetepfuhl-Grünanlage,,22803.88,1105.1,20.635
Feature,13.446752561314952,52.44112731343256,Grünanlage,Fritz-Reuter-Allee-Grünanlage,,34219.2,2135.58,16.0233
Feature,13.412282676366166,52.44036280679569,Grünanlage,Walnußweg-Grünanlage,,3310.72,685.81,4.8275
Feature,13.434165718567463,52.44182962194361,Grünanlage,Am Gewerbedreieck,,812.75,204.15,3.9812
Feature,13.431206672835753,52.442243503367415,Grünanlage,Neumarkplan,,988.22,261.6,3.7776
Feature,13.44189859394987,52.44144621239749,Grünanlage,Britz-Süd-Grünanlage,,105903.05,4313.66,24.5506
Feature,13.421938911980591,52.440677633922675,Grünanlage,Friedland II-Grünanlage,,2132.35,524.21,4.0678
Feature,13.423280110609037,52.41575309288598,Grünanlage,Gerlinger Straße 52,,13392.5,1114.35,12.0182
Feature,13.420920837287728,52.420169485361164,Grünanlage,In den Gärten-Grünanlage,,3744.7,360.94,10.375
Feature,13.411293892860952,52.42185639988052,Grünanlage,Siedlung Spruch-Grünanlage,,9669.49,1250.56,7.7321
Feature,13.446733820547175,52.42532225986156,Grünanlage,Wildmeisterdamm 252/254,,2057.48,229.32,8.9723
Feature,13.410269691517534,52.41878258708405,Grünanlage,Siedlung Neue Heimstatt,,3560.57,475.76,7.484
Feature,13.4321901233285,52.42180486057496,Grünanlage,Alt-Buckow 25-33,,3181.42,321.88,9.8839
Feature,13.400906683321207,52.41661820174613,Grünanlage,Schlierbacher Weg,,967.37,185.26,5.2216
Feature,13.43228581494993,52.42259564676313,Grünanlage,Alt-Buckow Dorfteich-Grünanlage,,5281.88,493.57,10.7013
Feature,13.31059905912555,52.451322075430355,Grünanlage,Begonienplatz WG,,2355.97,239.91,9.8203
Feature,13.309910811908304,52.45001369558148,Grünanlage,Hortensienplatz WG,,825.59,182.47,4.5247
Feature,13.351002019904668,52.45432523566343,Grünanlage,Oehlertplatz WG,,1283.67,136.99,9.3708
Feature,13.335409128129646,52.44823308929871,Grünanlage,Stadtpark Steglitz - Teil 2/2,,146290.06,7106.4,20.5857
Feature,13.347988254176942,52.45451980397973,Grünanlage,Munsterdamm WG-1/2,Kolonie Rauhe Berge,36046.86,2929.39,12.3052
Feature,13.34931563299224,52.45464231185591,Grünanlage,Munsterdamm WG-2/2,Ostseite,5848.85,687.37,8.509
Feature,13.336053373075394,52.45876151410477,Grünanlage,Friedrichsruher Platz WG,,3582.7,386.96,9.2587
Feature,13.332005163117861,52.45713493677168,Grünanlage,Althoffplatz WG,,4689.75,389.55,12.039
Feature,13.35056060167737,52.45275274647011,Grünanlage,Jochen-Klepper-Park WG,Kottesteig bis Gurlittstraße,3676.44,413.19,8.8977
Feature,13.320400391537845,52.452763126495526,Grünanlage,Carmerplatz WG,,3897.76,435.24,8.9554
Feature,13.321352508804406,52.46130829773323,Grünanlage,Ahornplatz WG,,1031.05,118.13,8.7283
Feature,13.342184197045441,52.44899205638559,Grünanlage,Markusplatz WG,,5716.1,552.27,10.3502
Feature,13.15769972576377,52.41608672771908,Grünanlage,Wickenhagenweg WG,,660.8,115.46,5.7232
Feature,13.174626117470687,52.4193881231908,Grünanlage,Kleistgrab WG - Teil 2/2,Königstraße 70,10201.47,531.31,19.2006
Feature,13.212109211058618,52.43915050853787,Grünanlage,Altvaterstraße WG,,3293.43,363.64,9.0569
Feature,13.179424392212109,52.4196659748003,Grünanlage,Nibelungenstraße WG,,8043.7,586.26,13.7204
Feature,13.269494345661393,52.45070386700796,Grünanlage,Argentinische Allee WG,Ecke Clayallee,3816.92,310.97,12.2744
Feature,13.296812971392056,52.46339819975066,Grünanlage,Kaiser-Wilhelm-Platz WG,,19853.8,830.18,23.9151
Feature,13.248125044828896,52.44722319033053,Grünanlage,Wilskistraße WG,,7586.7,402.35,18.8559
Feature,13.244161935309373,52.43427942352454,Grünanlage,Gemeindewäldchen WG-2/2,Forststraße bis S-Bahn-Brücke,5236.96,516.11,10.1469
Feature,13.100162627698046,52.418533013137925,Grünanlage,Landschaftspark Glienicke N - Teil 1/2,,447579.99,8094.55,55.294
Feature,13.230524775492125,52.42398762125813,Grünanlage,Krummes Fenn N,,72773.0,3845.83,18.9226
Feature,13.2838673783448,52.45977073289039,Grünanlage,Im Gehege WG,Estrongo-Nachama-Platz,3233.66,408.6,7.9139
Feature,13.199998195683943,52.4244620562559,Grünanlage,Rehwiese N,,150221.45,3698.43,40.6176
Feature,13.200900628785027,52.42999035163606,Grünanlage,Lückhoffstraße WG,Ecke Kirchweg,1331.96,140.97,9.4483
Feature,13.263901496006117,52.45259144780301,Grünanlage,Stewardstraße WG,Ecke Am Waldfriedhof,7964.06,552.32,14.4192
Feature,13.272896940347984,52.44759148691023,Grünanlage,Dreipfuhlpark WG,Garystraße bis Schützallee,51873.72,3218.61,16.1168
Feature,13.209512960772228,52.43990483830378,Grünanlage,Paul-Ernst-Park (Westlicher Teil) N,,50093.4,2868.16,17.4654
Feature,13.16481565387621,52.43404195431636,Grünanlage,Flensburger Löwe WG,Zum Heckeshorn,2685.21,427.67,6.2787
Feature,13.303522571845413,52.46409897260073,Grünanlage,Am Erlenbusch WG,,24442.28,1056.78,23.129
Feature,13.28436399936638,52.465333578341294,Grünanlage,Finkenpark WG,,38791.03,1905.64,20.356
Feature,13.274956283835847,52.44983618561268,Grünanlage,Garystraße WG,Ecke Clayallee,6616.53,1267.97,5.2182
Feature,13.280976685569474,52.45407362326587,Grünanlage,Thielpark und Triestpark Teil 1/2,Auf dem Grat bis Löhleinstraße,69417.11,3374.31,20.5722
Feature,13.171816615201353,52.418819159618444,Grünanlage,Kleistgrab WG - Teil 1/2,Bismarckstraße,3891.61,296.75,13.114
Feature,13.209767153184394,52.42952313471336,Grünanlage,Jochen-Klepper-Weg WG - Teil 2/2,Von-Luck-Straße bis Wasgenstraße,11471.28,963.88,11.9012
Feature,13.291672380924588,52.465252928597614,Grünanlage,Messelpark WG,,42118.72,2078.5,20.264
Feature,13.273002448308418,52.45621106550572,Grünanlage,Clayallee WG,,22260.66,2779.19,8.0098
Feature,13.298956761259829,52.45748743084115,Grünanlage,Jürgen-Fuchs-Platz WG,Platz Ecke Königin-Luise-Straße,3116.95,238.38,13.0756
Feature,13.205371869217982,52.42873070196551,Grünanlage,Jochen-Klepper-Weg WG - Teil 1/2,Kirchweg bis Von-Luck-Straße,6720.4,661.76,10.1553
Feature,13.319129412944536,52.41106154108641,Grünanlage,Landweg WG,Durchgang zur Réaumurstraße,1054.82,215.51,4.8945
Feature,13.347358992416805,52.44707828615768,Grünanlage,Stephanstraße 20-22 WG,,2838.51,256.01,11.0875
Feature,13.321166896649332,52.43681395868961,Grünanlage,Krahmerstraße WG-2/2,Teltowkanal bis Ostpreußendamm,2028.37,663.71,3.0561
Feature,13.35548504536304,52.434674324875346,Grünanlage,Hospitalgraben WG,Malteserstraße bis Wedellstraße,7726.97,1089.92,7.0895
Feature,13.272924898288373,52.41261193099294,Grünanlage,Wupperstraße WG,östlich der Wupperstraße,16873.19,759.29,22.2223
Feature,13.249284642445659,52.411235085654226,Grünanlage,Grünzug am Buschgraben WG-1/3,Machnower Straße 109,32425.01,3510.44,9.2367
Feature,13.220294142546793,52.42554525526386,Grünanlage,Yehudi-Menuhin-Park WG,Am Rohrgarten/Wiesenschlag,29336.93,1482.72,19.7859
Feature,13.248286972996919,52.45486428443091,Grünanlage,Onkel-Toms-Hütte N,Onkel-Tom-Straße 172,19517.72,1020.68,19.1223
Feature,13.272454457856457,52.4113188758754,Grünanlage,Wupperstraße N,,1842.54,311.84,5.9086
Feature,13.279918037078835,52.43854411748509,Grünanlage,Mörchinger Straße WG,Berliner Str. 88 bis Dahl. u. Colm. Weg,10162.28,1382.96,7.3482
Feature,13.30532940492643,52.46154714268493,Grünanlage,Gustav-Mahler-Platz WG,,9591.32,541.33,17.7179
Feature,13.318132227242591,52.45734361961482,Grünanlage,Charkiw-Park,Rothenburgstraße / Grunewaldstraße,6601.96,563.96,11.7063
Feature,13.309421153392373,52.455598826667725,Grünanlage,Ruth-Andreas-Friedrich-Park WG,einschl. Zeunepromenade,14637.22,1992.91,7.3446
Feature,13.317342650005608,52.456525652812,Grünanlage,Matthäuskirche WG,Schloßstraße bis Rothenburgstraße,9433.83,1009.29,9.347
Feature,13.322171586586984,52.46353961808407,Grünanlage,Harry-Bresslau-Park WG,Treitschkestraße,11612.33,880.59,13.1869
Feature,13.339257041280534,52.46480053976325,Grünanlage,Knausplatz WG,Thorwaldsenstraße / Knausstraße,1512.25,179.25,8.4368
Feature,13.315962539622769,52.46497510342731,Grünanlage,Elisabeth-Bergner-Park WG,Schildhornstraße / Gritznerstraße.,6500.08,524.49,12.3931
Feature,13.312668582751417,52.46620432094649,Grünanlage,Schildhornstraße WG,,5902.93,735.44,8.0264
Feature,13.312914053427745,52.46508780274998,Grünanlage,Björnsonstraße WG,,682.49,163.71,4.1689
Feature,13.339019793098425,52.461169491400305,Grünanlage,Lauenburger Platz WG,Kniephofstraße 47,5081.36,738.11,6.8843
Feature,13.268352957469807,52.4101985673526,Grünanlage,"Laehr""scher Jagdweg WG (Rindenmulchweg)",Verbindungsweg zum Teltower Damm,2178.29,345.74,6.3004
Feature,13.170122331919117,52.42047885344416,Grünanlage,Königstraße 68 a-c N,Lebensretter,3936.49,293.73,13.4019
Feature,13.2515013089178,52.411364252698895,Grünanlage,Sachtlebenstraße WG,,8884.52,1591.48,5.5826
Feature,13.27835348934292,52.4335863981851,Grünanlage,Bolchener Straße WG,Armywiese,6667.82,376.13,17.7273
Feature,13.24436659927463,52.42363972923654,Grünanlage,Grünzug am Buschgraben WG-2/3,Ludwigsfelder Straße,8943.38,1119.62,7.9879
Feature,13.23295842529358,52.43776254771939,Grünanlage,Mexikoplatz WG,Bülowstraße bis Am Schlachtensee,2452.8,390.56,6.2803
Feature,13.263696226465212,52.41003117802558,Grünanlage,Ringelsteinweg WG,zu Kleinmachnower Weg u. Andreezeile,11348.47,846.96,13.399
Feature,13.213691270588876,52.430098550067925,Grünanlage,Wasgenstraße WG,Verbindung zur Tewsstr. und zur Kurstr.,8319.2,1212.37,6.8619
Feature,13.269993038143431,52.41800749080825,Grünanlage,Heinrich-Laehr-Park,einschl. Durchgang zur Jänickestraße,266169.56,3077.08,86.5007
Feature,13.23182672601757,52.431073513627084,Grünanlage,Potsdamer Chaussee WG - Teil 1/2,S-Bahnbrücke Zhdf bis Lindenthaler Allee,24792.35,2325.79,10.6597
Feature,13.262676046775454,52.454030090486796,Grünanlage,Am Hegewinkel WG,Ecke Am Waldfriedhof,3856.34,698.67,5.5195
Feature,13.210028014245374,52.42594910015024,Grünanlage,Potsdamer Chaussee WG - Teil 2/2,Lindenthaler Allee bis Am Waldhaus,37195.26,3422.13,10.869
Feature,13.254484278574017,52.406695798968144,Grünanlage,Teltowkanalwiesen N,östlich der Teltowwerft,12866.62,639.15,20.1308
Feature,13.175992400572166,52.42146377065477,Grünanlage,Dampferanlegestelle Wannsee N,Grünfläche am S-Bhf Wannsee,42307.07,1901.29,22.2518
Feature,13.256780016507168,52.44419736914652,Grünanlage,Fischtalpark WG,,88052.91,2962.31,29.7244
Feature,13.194765714594618,52.430854535304505,Grünanlage,Hohenzollernplatz WG,S-Bhf Nikolassee bis Alemannenstraße,3938.55,489.24,8.0504
Feature,13.27249992506324,52.4324268691557,Grünanlage,Echtermeyerstraße WG,,4409.87,586.97,7.5129
Feature,13.256770479206736,52.40937434246945,Grünanlage,Breitensteinweg WG,Verbindung zum Kleinmachnower Weg,18730.59,1791.21,10.4569
Feature,13.259744203491254,52.42454840890314,Grünanlage,Schweizerhof Park,,87936.59,1952.41,45.04
Feature,13.263079747071332,52.426699895209644,Grünanlage,Schönower Park,,57018.4,2161.9,26.3742
Feature,13.244917396082423,52.442994466236634,Grünanlage,Zinnowweg WG,Zinnowweg,9487.36,1104.55,8.5893
Feature,13.275678656930575,52.44031883409033,Grünanlage,Karl-Schmidt -Rottluff-Weg WG,Berliner Straße bis Schützallee,3571.81,561.94,6.3563
Feature,13.250725849685862,52.45326237441303,Grünanlage,Onkel-Tom-Straße WG,Platz Ecke Riemeisterstraße,1153.25,150.34,7.671
Feature,13.251760992678985,52.455331190189696,Grünanlage,Rodelbahn Onkel-Tom-Straße N,,44221.07,1267.01,34.9019
Feature,13.238282715580908,52.445482490536506,Grünanlage,Vierling WG,,25078.65,1133.98,22.1157
Feature,13.275547004921128,52.43454808684279,Grünanlage,Sundgauer Straße WG,Fuchsplatz,8359.67,691.54,12.0884
Feature,13.183392613912156,52.43125456207144,Grünanlage,Kronprinzessinnenweg 23 N,Uferstreifen,1831.87,396.76,4.617
Feature,13.200601227578742,52.42047075466135,Grünanlage,Von-der-Trenck-Straße 9 WG,Barnhelmstraße bis Von-der-Trenck-Straße,1218.65,210.37,5.793
Feature,13.271862378770475,52.435264238140796,Grünanlage,Kilstetter Straße WG,Hampsteadstraße bis Sundgauer Straße,10207.1,1087.9,9.3824
Feature,13.259390329961729,52.433661197622534,Grünanlage,Dorfaue Zehlendorf WG,Teltower Damm / Kirchstraße,4382.95,429.97,10.1937
Feature,13.24618302470532,52.43289559056498,Grünanlage,Paul-Mebes-Park WG,,20392.87,844.23,24.1556
Feature,13.257813312925775,52.421634173638054,Grünanlage,Sandmeyerplatz WG,,2671.94,203.02,13.1611
Feature,13.233039693926974,52.422191159253934,Grünanlage,Grünzug Düppel-Süd WG,Berlepschstraße bis Neuruppiner Straße,22561.91,3051.33,7.3941
Feature,13.24502399887288,52.44102164874242,Grünanlage,Sven-Hedin-Platz WG,,6546.3,342.28,19.1258
Feature,13.218987689441112,52.44263959298943,Grünanlage,Paul-Ernst-Park (Östlicher Teil) N,einschließlich Wolfsschlucht,108643.39,3453.33,31.4605
Feature,13.252185034463613,52.436127220144236,Grünanlage,Gemeindewäldchen WG-1/2,Onkel-Tom-Straße bis Forststraße,88549.59,2891.49,30.6243
Feature,13.238156647481485,52.43758897466097,Grünanlage,Marga-Meusel-Platz WG,Karl-Hofer-Straße 34,14651.84,568.58,25.7691
Feature,13.275021673872882,52.442657674592354,Grünanlage,Molsheimer Platz WG,Schützallee,3762.78,252.52,14.9012
Feature,13.244267613181805,52.4504722762796,Grünanlage,Krumme Lanke N-2/2,südlich Quermatenweg,93067.3,2181.39,42.6642
Feature,13.227325433448122,52.44136844774011,Grünanlage,Klopstockstraße WG,Platz,633.95,259.91,2.4391
Feature,13.285091718424395,52.44644738899271,Grünanlage,Corrensplatz WG,,7363.01,374.68,19.6515
Feature,13.284290460243986,52.44915810044822,Grünanlage,Thielpark und Triestpark Teil 2/2,Brümmerstraße bis Kaiserswerther Straße,38370.49,2148.0,17.8634
Feature,13.359932987775519,52.42361563985427,Grünanlage,Pappritz- / Wichurastraße WG-2/2,Preysingstraße bis Malteserstraße,23030.11,1297.83,17.7451
Feature,13.128456960865718,52.43459616212983,Grünanlage,Pfaueninsel,,620609.6,4577.73,135.5716
Feature,13.30562174738125,52.45429055649785,Grünanlage,Botanischer Garten,Unter den Eichen 5 - 10,432347.98,2830.61,152.7405
Feature,13.246899928931242,52.42757283545001,Grünanlage,Grünzug am Buschgraben WG-3/3,Hegauer Weg,2577.01,1278.84,2.0151
Feature,13.094473014830259,52.41475076003294,Grünanlage,Landschaftspark Glienicke,Pleasureground,73158.55,1219.6,59.9858
Feature,13.353463629140549,52.44939226715788,Grünanlage,Grabertstraße WG,Steglitzer Damm/Grabertstraße,671.95,109.84,6.1175
Feature,13.238653060807598,52.45213595027597,Grünanlage,Krumme Lanke N-1/2,nördlich Quermatenweg,279295.13,4415.11,63.2589
Feature,13.352263058725951,52.44501797822594,Grünanlage,Schünemannweg N,Schünemannweg 6A u.16A; Tuttlinger Weg,3886.58,483.7,8.0351
Feature,13.232117276857949,52.42306254351706,Grünanlage,Stammbahn N,Benschallee bis Schrockstraße,49248.42,4537.21,10.8543
Feature,13.299069107449233,52.45325261007798,Grünanlage,Limonenteich N,Altensteinstraße / Limonenstraße,4062.49,533.36,7.6167
Feature,13.237408529723567,52.443709942237994,Grünanlage,Waldsee N,,1281.71,609.81,2.1018
Feature,13.276109559858238,52.43666111410442,Grünanlage,Brettnacher Straße WG,an der S-Bahn,10059.45,1008.78,9.9719
Feature,13.36275834950817,52.43554556906053,Grünanlage,Döhlauer Pfad WG - Teil 2/2,Alt-Lankwitz bis Kamenzer Damm,3634.92,419.06,8.6741
Feature,13.295710627625477,52.45994499974443,Grünanlage,Edwin-Redslob-Straße WG,,2903.3,277.15,10.4756
Feature,13.354895079207472,52.41855270172056,Grünanlage,Tambacher Straße WG,,684.18,109.85,6.2285
Feature,13.334543185469508,52.41018308832002,Grünanlage,Achenseeweg WG,Silzerweg / Achenseeweg,676.07,101.78,6.6423
Feature,13.320003959312148,52.45405433799322,Grünanlage,Wolfensteindamm WG-1/2,nördlich des Bahngeländes,2478.92,267.68,9.2609
Feature,13.35535931758509,52.42300430213504,Grünanlage,Marchandstraße WG,Verbindung zur Kolonie Königsgraben,5964.2,754.55,7.9043
Feature,13.3615901154997,52.43278457520098,Grünanlage,Wedellstraße WG,Verbindung Halbauer Weg und Malteserstr.,10020.33,1950.55,5.1372
Feature,13.352965353192296,52.435761679977105,Grünanlage,Mühlenstraße (Stegl.) 32 WG,Malteser Straße / Mühlenstraße,2747.47,270.38,10.1615
Feature,13.357126805287146,52.43558960223406,Grünanlage,Lankegraben WG,Wedellstraße bis Alt Lankwitz,5190.46,846.85,6.1291
Feature,13.352545495428739,52.429835372987036,Grünanlage,Gemeindepark Lankwitz - Teil 2/2,,71619.79,3375.49,21.2176
Feature,13.34321265730384,52.417504100259976,Grünanlage,Apoldaer Straße WG,Hildburghauser Str. bis Trippsteinstr.,18868.66,1660.25,11.365
Feature,13.298202915882733,52.416413455587744,Grünanlage,Schilfluch- / Moorgraben WG,Weg von Wismarer Str. bis Ostpreußendamm,26284.48,3987.1,6.5924
Feature,13.341511314325233,52.434616496603624,Grünanlage,Dillgesstraße 11 WG,,5465.78,463.49,11.7928
Feature,13.346746947887114,52.43556729944298,Grünanlage,Dreifaltigkeitskirche WG,Paul-Schneider-Straße,4156.49,426.94,9.7356
Feature,13.354969343220432,52.43855802375111,Grünanlage,Dorfaue Alt-Lankwitz WG,,11735.5,1177.75,9.9643
Feature,13.36293309595203,52.437884036945796,Grünanlage,Döhlauer Pfad WG - Teil 1/2,Wunsiedeler Weg bis Alt-Lankwitz,11324.32,1151.15,9.8374
Feature,13.345483715307598,52.44038411664028,Grünanlage,Bernkastler Platz WG,,15681.73,1068.2,14.6805
Feature,13.342759554645525,52.43805329181114,Grünanlage,Rathaus Lankwitz WG,Leonorenstraße,15859.77,1422.8,11.1468
Feature,13.321604562757482,52.440023430504745,Grünanlage,Teltowkanalpromenade - Teil 1/3,Bäkepark bis Königsberger Straße,19595.33,3465.35,5.6546
Feature,13.306474034964923,52.42571312414976,Grünanlage,Teltowkanalpromenade - Teil 2/3,Königsberger Straße bis Prettauer Pfad,19782.52,3771.91,5.2447
Feature,13.303934018523902,52.41126557612656,Grünanlage,Ahlener Weg WG,Lippstädter Straße bis Ahlener Weg,7311.47,1063.05,6.8778
Feature,13.314440747053448,52.4366720277278,Grünanlage,Dorfaue Lichterfelde West WG,Hindenburgdamm,6915.56,941.02,7.349
Feature,13.319092412648558,52.438409255478035,Grünanlage,Schloßpark Lichterfelde N,Naturschutzgebiet,28721.15,800.67,35.8712
